Country,Year,Gold_trend,Gold_trend_std,Total_trend,Total_trend_std,Host_prob,Gold_true,Total_true,IsHost_true,Split,n_seeds
Australia,1996,7.981788539886475,1.022663569692423,24.694076919555663,3.3207642601491383,0.07540152929723258,9.0,41.0,0.0,train,5
Australia,2000,11.536563110351562,1.8239068616312526,33.98490219116211,4.883790160073792,0.082887714728713,16.0,58.0,1.0,train,5
Australia,2004,18.3654052734375,0.62242667455793,51.723184204101564,2.019006179112008,0.09060801044106478,17.0,50.0,0.0,train,5
Australia,2008,21.88250732421875,0.8255014396854149,60.80520248413086,1.9144241795501138,0.0705970864742994,14.0,46.0,0.0,train,5
Australia,2012,22.987114715576173,1.7483484348228768,63.69016342163086,3.5954527830687364,0.05793745182454583,8.0,35.0,0.0,train,5
Australia,2016,18.733064651489258,2.086127175644968,52.90238265991211,4.048924097612045,0.0543777203187346,8.0,29.0,0.0,train,5
Australia,2020,14.237295341491699,1.8003544550370425,41.24702529907226,3.5105738193887923,0.05363572444766753,17.0,46.0,0.0,val,5
Australia,2024,14.883525848388672,1.2730041475088798,42.72383346557617,2.3601379380528935,0.05067846830934279,18.0,53.0,0.0,val,5
Austria,1964,0.960435938835144,0.18049194316521514,3.3696635246276854,1.0092545968916404,0.03357344251126046,0.0,0.0,0.0,train,5
Austria,1968,0.8111027956008912,0.1460250957279331,2.875922107696533,0.872740738577151,0.03357344251126046,0.0,4.0,0.0,train,5
Austria,1972,0.917020297050476,0.18002446330361926,3.2285337448120117,0.9841038180091549,0.03357344251126046,0.0,3.0,0.0,train,5
Austria,1976,0.9075711250305176,0.21470026180921412,3.203053855895996,1.0755932551765415,0.03357344251126046,0.0,1.0,0.0,train,5
Austria,1980,0.8755735397338867,0.1842233948403888,3.1017328262329102,0.9691336440827698,0.03357344251126046,1.0,4.0,0.0,train,5
Austria,1984,1.0601068019866944,0.204966617444107,3.6943821907043457,1.0861949122921604,0.03357344251126046,1.0,3.0,0.0,train,5
Austria,1988,1.1488246679306031,0.17875184456918594,3.980368232727051,1.0393839533504041,0.03357344251126046,1.0,1.0,0.0,train,5
Austria,1992,1.144014573097229,0.11889049362109798,3.9647903442382812,0.8644290327046866,0.03357344251126046,0.0,2.0,0.0,train,5
Austria,1996,0.955597972869873,0.13428746355198565,3.35396671295166,0.8662958554038888,0.03357344251126046,0.0,3.0,0.0,train,5
Austria,2000,0.9115314245223999,0.17566842808778504,3.211737632751465,0.9705025219877932,0.03357344251126046,2.0,3.0,0.0,train,5
Austria,2004,1.1919504880905152,0.1932849079784081,4.116157054901123,1.091798285626868,0.03357344251126046,2.0,7.0,0.0,train,5
Austria,2008,1.6519761085510254,0.20817260742931384,5.576764678955078,1.2165414076452623,0.03357344251126046,0.0,3.0,0.0,train,5
Austria,2012,1.4198973417282104,0.12230345404654323,4.8594612121582035,0.8821177470711601,0.03357344251126046,0.0,0.0,0.0,train,5
Austria,2016,1.027283215522766,0.12377031970611624,3.5979334831237795,0.7874419719625757,0.03357344251126046,0.0,1.0,0.0,train,5
Austria,2020,0.7424118757247925,0.17592843860388568,2.6478272438049317,0.9308571565692675,0.03357344251126046,1.0,7.0,0.0,val,5
Austria,2024,1.145458984375,0.2538144512996754,3.970181179046631,1.2472510072751297,0.03357344251126046,2.0,5.0,0.0,val,5
Azerbaijan,1964,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Azerbaijan,1968,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Azerbaijan,1972,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Azerbaijan,1976,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Azerbaijan,1980,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Azerbaijan,1984,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Azerbaijan,1988,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Azerbaijan,1992,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Azerbaijan,1996,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,1.0,0.0,train,5
Azerbaijan,2000,0.6676949024200439,0.1798028624525253,2.3903839111328127,0.9376466183522708,0.03357344251126046,2.0,3.0,0.0,train,5
Azerbaijan,2004,1.0549384832382203,0.1832623407248093,3.6636013984680176,1.058409493612702,0.03357344251126046,1.0,5.0,0.0,train,5
Azerbaijan,2008,1.3094268798828126,0.17477586262448128,4.49457311630249,1.0687986815309853,0.03357344251126046,1.0,6.0,0.0,train,5
Azerbaijan,2012,1.561672616004944,0.16449664283679932,5.306677150726318,1.0625832604111072,0.03357344251126046,2.0,9.0,0.0,train,5
Azerbaijan,2016,1.970405101776123,0.2666394541713649,6.592250728607178,1.4004358347415822,0.03357344251126046,1.0,18.0,0.0,train,5
Azerbaijan,2020,2.7493796825408934,0.4219576919435106,9.04016752243042,1.966084084002854,0.03357344251126046,0.0,7.0,0.0,val,5
Azerbaijan,2024,2.389462947845459,0.30456231503474324,7.961865520477295,1.5384425602498941,0.03357344251126046,2.0,7.0,0.0,val,5
Bahamas,1964,0.6543103933334351,0.17200575097891496,2.345773696899414,0.9109589525521297,0.03357344251126046,1.0,1.0,0.0,train,5
Bahamas,1968,0.8096150875091552,0.1629371437578559,2.8640886306762696,0.9452855360158181,0.03357344251126046,0.0,0.0,0.0,train,5
Bahamas,1972,0.7248416185379029,0.14545758521943367,2.57936372756958,0.8675145975297976,0.03357344251126046,0.0,0.0,0.0,train,5
Bahamas,1976,0.6938234806060791,0.14020308121268288,2.4745019912719726,0.8364977738836858,0.03357344251126046,0.0,0.0,0.0,train,5
Bahamas,1980,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Bahamas,1984,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Bahamas,1988,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Bahamas,1992,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,1.0,0.0,train,5
Bahamas,1996,0.6676949024200439,0.1798028624525253,2.3903839111328127,0.9376466183522708,0.03357344251126046,0.0,1.0,0.0,train,5
Bahamas,2000,0.7015465259552002,0.1823306339789058,2.506655788421631,0.9495006974017731,0.03357344251126046,2.0,3.0,0.0,train,5
Bahamas,2004,1.083069396018982,0.18292715777009577,3.7565990447998048,1.0572856616002275,0.03357344251126046,1.0,2.0,0.0,train,5
Bahamas,2008,1.136468505859375,0.13321169111714756,3.9340818405151365,0.9310842562375968,0.03357344251126046,0.0,2.0,0.0,train,5
Bahamas,2012,1.0538411378860473,0.1127341233792698,3.6728172302246094,0.8123667944477624,0.03357344251126046,1.0,1.0,0.0,train,5
Bahamas,2016,0.961859130859375,0.1392363518466035,3.370494747161865,0.9001996190503297,0.03357344251126046,1.0,2.0,0.0,train,5
Bahamas,2020,1.0006777763366699,0.14906821793751796,3.4958517074584963,0.946220132020026,0.03357344251126046,2.0,2.0,0.0,val,5
Bahamas,2024,1.20636088848114,0.11582121739307208,4.14893684387207,0.9146948209344101,0.03357344251126046,0.0,0.0,0.0,val,5
Belarus,1964,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Belarus,1968,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Belarus,1972,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Belarus,1976,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Belarus,1980,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Belarus,1984,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Belarus,1988,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Belarus,1992,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Belarus,1996,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,1.0,15.0,0.0,train,5
Belarus,2000,1.6016594171524048,0.4032868962305612,5.432735729217529,1.7427493126178872,0.03357344251126046,3.0,17.0,0.0,train,5
Belarus,2004,2.9367125034332275,0.5198707555194819,9.586186981201172,2.2454318259577457,0.03357344251126046,2.0,13.0,0.0,train,5
Belarus,2008,3.5774354457855226,0.31136582837104,11.558176803588868,1.7139218861170913,0.03357344251126046,3.0,14.0,0.0,train,5
Belarus,2012,3.76792049407959,0.24555299973710118,12.102755165100097,1.5160419561881588,0.03357344251126046,2.0,10.0,0.0,train,5
Belarus,2016,3.1701917171478273,0.23958326700681226,10.322686195373535,1.472953511194043,0.03357344251126046,1.0,9.0,0.0,train,5
Belarus,2020,2.6859299659729006,0.21387921071179108,8.852345752716065,1.3081519562666435,0.03357344251126046,1.0,7.0,0.0,val,5
Belarus,2024,2.0971530437469483,0.2262789591148027,7.015023612976075,1.2708194323952646,0.03357344251126046,0.0,0.0,0.0,val,5
Belgium,1964,1.476989459991455,0.13641898275453307,6.008687973022461,0.34013521331421004,0.09911554493010041,2.0,3.0,0.0,train,5
Belgium,1968,1.5923394203186034,0.14166858110118657,6.3839240074157715,0.3481627705483446,0.09983032345771785,0.0,2.0,0.0,train,5
Belgium,1972,1.442509126663208,0.15056673053739913,5.972132587432862,0.3595503004617446,0.10292903557419772,0.0,2.0,0.0,train,5
Belgium,1976,1.3152796030044556,0.16516394070840487,5.610811519622803,0.4145662623651069,0.1053380940109491,0.0,6.0,0.0,train,5
Belgium,1980,1.374221420288086,0.16991623045367923,5.8796491622924805,0.1711638469651458,0.10718966871500009,1.0,1.0,0.0,train,5
Belgium,1984,1.384172248840332,0.16381033332854153,5.920347404479981,0.2607829466719299,0.10792220681905744,1.0,4.0,0.0,train,5
Belgium,1988,1.5373194932937622,0.1696701267528409,6.429911518096924,0.27950324331642035,0.10852782391011713,0.0,2.0,0.0,train,5
Belgium,1992,1.3177400827407837,0.19429898568723644,5.748451137542725,0.4322712525425257,0.1095585014671087,0.0,3.0,0.0,train,5
Belgium,1996,1.283169722557068,0.19283031219619368,5.68221435546875,0.3731872220217739,0.11035078465938564,2.0,6.0,0.0,train,5
Belgium,2000,1.6324344396591186,0.16869071797815682,6.804928493499756,0.14340609633376386,0.11023274362087246,0.0,5.0,0.0,train,5
Belgium,2004,1.6134421825408936,0.19317802206462212,6.7849907875061035,0.26581002731490205,0.110838932916522,1.0,3.0,0.0,train,5
Belgium,2008,1.6310503482818604,0.2200401187574486,6.839278984069824,0.4305313039331212,0.11103265807032581,2.0,2.0,0.0,train,5
Belgium,2012,1.5635717153549193,0.20715840293423882,6.600615119934082,0.40425901371973966,0.11091980673372741,0.0,3.0,0.0,train,5
Belgium,2016,1.3835987329483033,0.2376109898088448,6.04073543548584,0.5717565785281223,0.11134819239377972,2.0,6.0,0.0,train,5
Belgium,2020,1.7199752569198608,0.2068790915983052,7.121836471557617,0.339211910154064,0.11124207302927969,3.0,7.0,0.0,val,5
Belgium,2024,2.155597686767578,0.18654016902107942,8.506468772888184,0.20224983523377263,0.11088707409799095,3.0,10.0,0.0,val,5
Brazil,1964,0.955597972869873,0.13428746355198565,3.35396671295166,0.8662958554038888,0.03357344251126046,0.0,1.0,0.0,train,5
Brazil,1968,0.8109899759292603,0.15474999994590602,2.875356101989746,0.8924059992660948,0.03357344251126046,0.0,3.0,0.0,train,5
Brazil,1972,0.8499950647354126,0.20146587127848672,3.0106640815734864,1.0272554497323725,0.03357344251126046,0.0,2.0,0.0,train,5
Brazil,1976,0.8457338333129882,0.19758174581874416,2.997811508178711,1.0147182276099578,0.03357344251126046,0.0,2.0,0.0,train,5
Brazil,1980,0.8621526956558228,0.19244020429652664,3.054147148132324,0.9976294839077854,0.03357344251126046,2.0,4.0,0.0,train,5
Brazil,1984,1.2088051795959474,0.20371818621273913,4.17017297744751,1.1250104931106004,0.03357344251126046,1.0,8.0,0.0,train,5
Brazil,1988,1.5712118864059448,0.23380799176212128,5.337680530548096,1.2658894169266597,0.03357344251126046,1.0,6.0,0.0,train,5
Brazil,1992,1.743477988243103,0.1890379149921237,5.888708400726318,1.14269758226747,0.03357344251126046,2.0,3.0,0.0,train,5
Brazil,1996,1.6854520320892334,0.16118866745486538,5.698231410980225,1.0540356270930595,0.03357344251126046,3.0,15.0,0.0,train,5
Brazil,2000,2.5680942058563234,0.3303300012926068,8.434152984619141,1.686678833128795,0.03357344251126046,0.0,12.0,0.0,train,5
Brazil,2004,2.5612605094909666,0.29758495384566225,8.46536111831665,1.5873498949827105,0.03357344251126046,5.0,10.0,0.0,train,5
Brazil,2008,3.416385364532471,0.2549606000838314,11.036755561828613,1.532070580995642,0.03357344251126046,3.0,17.0,0.0,train,5
Brazil,2012,4.7979514598846436,1.4700840862022437,14.73866539001465,4.4459183036345395,0.03559492100030178,3.0,17.0,0.0,train,5
Brazil,2016,6.262124347686767,2.2015055746426255,18.656822776794435,5.876004713850705,0.042950436100363684,7.0,19.0,1.0,train,5
Brazil,2020,7.343914604187011,0.6789545390540647,23.010891723632813,2.256644724712378,0.1068490128964185,7.0,21.0,0.0,val,5
Brazil,2024,7.635320472717285,0.3041729145380782,23.873464584350586,0.856797840707971,0.0856293205171823,3.0,20.0,0.0,val,5
Bulgaria,1964,1.4281960487365724,0.24989065528739512,4.888261127471924,1.2851928698341615,0.03357344251126046,3.0,10.0,0.0,train,5
Bulgaria,1968,2.2643224239349364,0.29340181305817103,7.498354244232178,1.5291835871660322,0.03357344251126046,2.0,9.0,0.0,train,5
Bulgaria,1972,2.4939289569854735,0.24124481301931844,8.2251371383667,1.42011020264526,0.03357344251126046,6.0,21.0,0.0,train,5
Bulgaria,1976,4.310074806213379,0.2966015981105167,13.597725677490235,1.6743778616720393,0.03357344251126046,6.0,22.0,0.0,train,5
Bulgaria,1980,5.647006416320801,0.25574663913028134,17.426113891601563,1.4367376319618388,0.03357344251126046,8.0,41.0,0.0,train,5
Bulgaria,1984,9.225309753417969,0.5343960332536304,27.347411346435546,1.4234131532502707,0.03357344251126046,0.0,0.0,0.0,train,5
Bulgaria,1988,5.963227558135986,0.521690966367238,18.406218338012696,1.1907153244513575,0.03357344251126046,10.0,35.0,0.0,train,5
Bulgaria,1992,8.080139923095704,0.45478418305732476,24.227141189575196,1.182048410940031,0.03357344251126046,3.0,16.0,0.0,train,5
Bulgaria,1996,5.556818294525146,0.27293427967750566,17.182583618164063,1.5258386417635204,0.03357344251126046,3.0,15.0,0.0,train,5
Bulgaria,2000,6.419967174530029,0.7060157310041767,19.69103546142578,1.4807991180812,0.03357344251126046,5.0,13.0,0.0,train,5
Bulgaria,2004,4.307217025756836,0.2175423462432909,13.634903526306152,1.3750848308873687,0.03357344251126046,2.0,12.0,0.0,train,5
Bulgaria,2008,3.759334087371826,0.19672395870521397,12.068964385986328,1.281556985953049,0.03357344251126046,1.0,5.0,0.0,train,5
Bulgaria,2012,2.673206901550293,0.16898466793748843,8.795156955718994,0.9914698559748801,0.03357344251126046,0.0,3.0,0.0,train,5
Bulgaria,2016,1.5531959533691406,0.15105581748379526,5.3068013191223145,0.919564196088039,0.03357344251126046,0.0,3.0,0.0,train,5
Bulgaria,2020,1.0665500164031982,0.17874136160508433,3.7279993057250977,0.9810823486710719,0.03357344251126046,3.0,6.0,0.0,val,5
Bulgaria,2024,1.5553194046020509,0.24612115584336475,5.270654296875,1.2961823606386498,0.03357344251126046,3.0,7.0,0.0,val,5
Cameroon,1964,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Cameroon,1968,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,1.0,0.0,train,5
Cameroon,1972,0.6676949024200439,0.1798028624525253,2.3903839111328127,0.9376466183522708,0.03357344251126046,0.0,0.0,0.0,train,5
Cameroon,1976,0.6543103933334351,0.17200575097891496,2.345773696899414,0.9109589525521297,0.03357344251126046,0.0,0.0,0.0,train,5
Cameroon,1980,0.645011568069458,0.16808819834581176,2.3141171455383303,0.8970605231605525,0.03357344251126046,0.0,0.0,0.0,train,5
Cameroon,1984,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,1.0,0.0,train,5
Cameroon,1988,0.6676949024200439,0.1798028624525253,2.3903839111328127,0.9376466183522708,0.03357344251126046,0.0,0.0,0.0,train,5
Cameroon,1992,0.6543103933334351,0.17200575097891496,2.345773696899414,0.9109589525521297,0.03357344251126046,0.0,0.0,0.0,train,5
Cameroon,1996,0.645011568069458,0.16808819834581176,2.3141171455383303,0.8970605231605525,0.03357344251126046,0.0,0.0,0.0,train,5
Cameroon,2000,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,1.0,1.0,0.0,train,5
Cameroon,2004,0.7846160411834717,0.16441871517761913,2.7780320167541506,0.9481708872350961,0.03357344251126046,1.0,1.0,0.0,train,5
Cameroon,2008,0.8936330556869507,0.14006744039028937,3.139597511291504,0.9146866311454667,0.03357344251126046,1.0,1.0,0.0,train,5
Cameroon,2012,0.9746443271636963,0.11197894662400595,3.404343032836914,0.851239382814942,0.03357344251126046,0.0,1.0,0.0,train,5
Cameroon,2016,0.84924476146698,0.12686668229491005,2.9974596977233885,0.8388833057819189,0.03357344251126046,0.0,0.0,0.0,train,5
Cameroon,2020,0.7281297206878662,0.14259085396848079,2.592277717590332,0.8460549143052539,0.03357344251126046,0.0,0.0,0.0,val,5
Cameroon,2024,0.645011568069458,0.16808819834581176,2.3141171455383303,0.8970605231605525,0.03357344251126046,0.0,0.0,0.0,val,5
Canada,1964,1.1930619478225708,0.1215042550362089,4.131016826629638,0.848569055803706,0.03357344251126046,1.0,4.0,0.0,train,5
Canada,1968,1.2720407485961913,0.1454700079915814,4.3806352615356445,0.9383108516776616,0.03357344251126046,1.0,5.0,0.0,train,5
Canada,1972,2.3437565565109253,1.319345849870852,7.200261783599854,3.6814918794821145,0.03559492100030178,0.0,5.0,0.0,train,5
Canada,1976,3.167705702781677,2.010700858600643,9.316863250732421,5.091946435459003,0.042950436100363684,0.0,11.0,1.0,train,5
Canada,1980,3.3516475915908814,1.801783251839292,9.69994306564331,4.523180402373021,0.04056340176612136,0.0,0.0,0.0,train,5
Canada,1984,1.9547106504440308,0.7585321813730324,5.838828754425049,2.175107543310911,0.03300515469163649,10.0,44.0,0.0,train,5
Canada,1988,6.126022052764893,0.8974994010728172,18.329831695556642,2.915102440389346,0.028391491807997177,3.0,10.0,0.0,train,5
Canada,1992,5.547917747497559,0.45489189976554506,16.872822761535645,2.0014583907965586,0.0273242929950356,7.0,18.0,0.0,train,5
Canada,1996,7.602825355529785,0.7280770912902214,22.630146789550782,1.672379042886918,0.0273242929950356,3.0,22.0,0.0,train,5
Canada,2000,4.900161647796631,0.339028503022699,15.057889366149903,1.754542530229286,0.0273242929950356,3.0,14.0,0.0,train,5
Canada,2004,4.8727617263793945,0.3186484848208514,15.018115615844726,1.458187819937517,0.0273242929950356,3.0,12.0,0.0,train,5
Canada,2008,3.8764280319213866,0.3590809231026636,12.157925796508788,1.8031512636743525,0.0273242929950356,3.0,20.0,0.0,train,5
Canada,2012,3.9362089157104494,0.4458435260233658,12.303835487365722,2.0712693619437905,0.0273242929950356,2.0,18.0,0.0,train,5
Canada,2016,3.995115041732788,0.45515899970935425,12.49955348968506,2.0989290312874562,0.0273242929950356,4.0,22.0,0.0,train,5
Canada,2020,4.849449539184571,0.4407670216602652,14.952466201782226,2.0260788372278697,0.0273242929950356,7.0,24.0,0.0,val,5
Canada,2024,6.042184162139892,0.38870940366195056,18.27459831237793,1.8567532966675355,0.0273242929950356,9.0,27.0,0.0,val,5
Chile,1964,0.8090996503829956,0.17839643621804108,2.877858543395996,0.9447517085025001,0.03357344251126046,0.0,0.0,0.0,train,5
Chile,1968,0.7204080581665039,0.16489434024696936,2.5738840103149414,0.8905065354518744,0.03357344251126046,0.0,0.0,0.0,train,5
Chile,1972,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Chile,1976,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Chile,1980,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Chile,1984,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Chile,1988,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,1.0,0.0,train,5
Chile,1992,0.6676949024200439,0.1798028624525253,2.3903839111328127,0.9376466183522708,0.03357344251126046,0.0,0.0,0.0,train,5
Chile,1996,0.6543103933334351,0.17200575097891496,2.345773696899414,0.9109589525521297,0.03357344251126046,0.0,0.0,0.0,train,5
Chile,2000,0.645011568069458,0.16808819834581176,2.3141171455383303,0.8970605231605525,0.03357344251126046,0.0,1.0,0.0,train,5
Chile,2004,0.6676949024200439,0.1798028624525253,2.3903839111328127,0.9376466183522708,0.03357344251126046,2.0,3.0,0.0,train,5
Chile,2008,1.0549384832382203,0.1832623407248093,3.6636013984680176,1.058409493612702,0.03357344251126046,0.0,1.0,0.0,train,5
Chile,2012,0.949938440322876,0.1339988432227139,3.334035110473633,0.8783259645989236,0.03357344251126046,0.0,0.0,0.0,train,5
Chile,2016,0.8335616827011109,0.11695555073619136,2.9466346740722655,0.781471334616762,0.03357344251126046,0.0,0.0,0.0,train,5
Chile,2020,0.645011568069458,0.16808819834581176,2.3141171455383303,0.8970605231605525,0.03357344251126046,0.0,0.0,0.0,val,5
Chile,2024,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,1.0,2.0,0.0,val,5
China,1964,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
China,1968,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
China,1972,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
China,1976,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
China,1980,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
China,1984,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,15.0,32.0,0.0,train,5
China,1988,5.600521659851074,0.6202225596400013,17.08368034362793,2.350307714218046,0.03357344251126046,5.0,28.0,0.0,train,5
China,1992,7.7611486434936525,0.35479135830865605,23.314629745483398,1.263239223825581,0.03357344251126046,16.0,54.0,0.0,train,5
China,1996,15.491705322265625,1.4165158728718206,43.87113494873047,2.9094083812009384,0.03357344251126046,16.0,50.0,0.0,train,5
China,2000,17.794847106933595,0.988348966715143,49.77287216186524,2.009990846558732,0.03357344251126046,28.0,58.0,0.0,train,5
China,2004,26.180699157714844,0.7299979330279417,70.96977996826172,2.3023861178241725,0.03559492100030178,32.0,63.0,0.0,train,5
China,2008,30.164081573486328,1.5790788643342961,80.95335235595704,4.107738463482058,0.042950436100363684,48.0,100.0,1.0,train,5
China,2012,35.143943786621094,0.9389786502639945,94.29850311279297,3.1153841249812038,0.07136169411242003,39.0,92.0,0.0,train,5
China,2016,35.927574157714844,0.6281321609362197,96.4438247680664,2.8333750695628916,0.05516748465597624,26.0,70.0,0.0,train,5
China,2020,35.480262756347656,0.6333265411573444,95.42812652587891,2.659163492633388,0.04631237573921676,38.0,89.0,0.0,val,5
China,2024,34.036058807373045,0.7591811869057253,91.69243774414062,2.7770974359210374,0.04239744581282134,40.0,91.0,0.0,val,5
Chinese Taipei,1964,0.6676949024200439,0.1798028624525253,2.3903839111328127,0.9376466183522708,0.03357344251126046,0.0,0.0,0.0,train,5
Chinese Taipei,1968,0.6543103933334351,0.17200575097891496,2.345773696899414,0.9109589525521297,0.03357344251126046,0.0,1.0,0.0,train,5
Chinese Taipei,1972,0.6921931028366088,0.1783568057018936,2.4748106956481934,0.9351769426412802,0.03357344251126046,0.0,0.0,0.0,train,5
Chinese Taipei,1976,0.6543103933334351,0.17200575097891496,2.345773696899414,0.9109589525521297,0.03357344251126046,0.0,0.0,0.0,train,5
Chinese Taipei,1980,0.645011568069458,0.16808819834581176,2.3141171455383303,0.8970605231605525,0.03357344251126046,0.0,0.0,0.0,train,5
Chinese Taipei,1984,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,1.0,0.0,train,5
Chinese Taipei,1988,0.6676949024200439,0.1798028624525253,2.3903839111328127,0.9376466183522708,0.03357344251126046,0.0,0.0,0.0,train,5
Chinese Taipei,1992,0.6543103933334351,0.17200575097891496,2.345773696899414,0.9109589525521297,0.03357344251126046,0.0,1.0,0.0,train,5
Chinese Taipei,1996,0.6921931028366088,0.1783568057018936,2.4748106956481934,0.9351769426412802,0.03357344251126046,0.0,1.0,0.0,train,5
Chinese Taipei,2000,0.7015465259552002,0.1823306339789058,2.506655788421631,0.9495006974017731,0.03357344251126046,0.0,5.0,0.0,train,5
Chinese Taipei,2004,0.9273058891296386,0.2279247604566538,3.2652804374694826,1.1187537942617574,0.03357344251126046,2.0,5.0,0.0,train,5
Chinese Taipei,2008,1.3647470474243164,0.23889754804718127,4.6774757385253904,1.246945463421289,0.03357344251126046,1.0,4.0,0.0,train,5
Chinese Taipei,2012,1.4679458141326904,0.1751893207539399,5.014072227478027,1.070305359385506,0.03357344251126046,1.0,2.0,0.0,train,5
Chinese Taipei,2016,1.3410008668899536,0.1117313171054326,4.597803783416748,0.8507691805213617,0.03357344251126046,1.0,3.0,0.0,train,5
Chinese Taipei,2020,1.215229296684265,0.13832128975208693,4.193423557281494,0.9305421066579229,0.03357344251126046,2.0,12.0,0.0,val,5
Chinese Taipei,2024,1.9200894594192506,0.300959749815652,6.42225456237793,1.499036063893431,0.03357344251126046,2.0,7.0,0.0,val,5
Colombia,1964,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Colombia,1968,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,0.0,0.0,train,5
Colombia,1972,0.6206924676895141,0.16948130963684352,2.2302955627441405,0.8996627944026236,0.03357344251126046,0.0,3.0,0.0,train,5
Colombia,1976,0.763663935661316,0.20103772114811508,2.7169331550598144,1.0173560760256037,0.03357344251126046,0.0,0.0,0.0,train,5
